"Item_Stock_No";"In_Stock";"Item_Reserved_YN";"Shelf_Location";"Platform_Title_Id";"Rental_Fee";"Late_Fee"
"A11365";"1";"N";"A11365";"1875";"7.9900";"2.9900"
"A11367";"1";"N";"A11367";"1876";"7.9900";"2.9900"
"A11367";"1";"N";"A11367";"1877";"7.9900";"2.9900"
"A11368";"1";"N";"A11368";"1878";"7.9900";"2.9900"
"A11369";"1";"N";"A11369";"1879";"7.9900";"2.9900"
"A11370";"1";"N";"A11370";"1880";"7.9900";"2.9900"
"A11371";"1";"N";"A11371";"1881";"7.9900";"2.9900"
"A11371";"1";"N";"A11371";"1882";"7.9900";"2.9900"
"A11372";"1";"N";"A11372";"1883";"4.9900";"2.9900"
"A11373";"1";"N";"A11373";"1884";"7.9900";"2.9900"
"A11373";"1";"N";"A11373";"1885";"7.9900";"2.9900"
"A11374";"1";"N";"A11374";"1886";"7.9900";"2.9900"
"A11375";"1";"N";"A11375";"1887";"7.9900";"2.9900"
"A11376";"1";"N";"A11376";"1888";"7.9900";"2.9900"
"A11377";"1";"N";"A11377";"1889";"7.9900";"2.9900"
"A11378";"1";"N";"A11378";"1890";"7.9900";"2.9900"
"A11378";"1";"N";"A11378";"1891";"7.9900";"2.9900"
"A11379";"1";"N";"A11379";"1892";"4.9900";"2.9900"
"A11380";"1";"N";"A11380";"1893";"4.9900";"2.9900"
"A11381";"1";"N";"A11381";"1894";"7.9900";"2.9900"
"A11382";"1";"N";"A11382";"1895";"4.9900";"2.9900"
"A11383";"1";"N";"A11383";"1896";"7.9900";"2.9900"
"A11384";"1";"N";"A11384";"1897";"7.9900";"2.9900"
"A11384";"1";"N";"A11384";"1898";"7.9900";"2.9900"
"A11385";"1";"N";"A11385";"1899";"4.9900";"2.9900"
"A11386";"1";"N";"A11386";"1900";"7.9900";"2.9900"
"A11387";"1";"N";"A11387";"1901";"7.9900";"2.9900"
"A11387";"1";"N";"A11387";"1902";"7.9900";"2.9900"
"A11388";"1";"N";"A11388";"1903";"7.9900";"2.9900"
"A11389";"1";"N";"A11389";"1904";"7.9900";"2.9900"
"A11389";"1";"N";"A11389";"1905";"7.9900";"2.9900"
"A11390";"1";"N";"A11390";"1906";"7.9900";"2.9900"
"A11390";"1";"N";"A11390";"1907";"7.9900";"2.9900"
"A11392";"1";"N";"A11392";"1908";"7.9900";"2.9900"
"A11393";"1";"N";"A11393";"1909";"7.9900";"2.9900"
"A11394";"1";"N";"A11394";"1910";"7.9900";"2.9900"
"A11395";"1";"N";"A11395";"1911";"7.9900";"2.9900"
"A11396";"1";"N";"A11396";"1912";"7.9900";"2.9900"
"A11397";"1";"N";"A11397";"1913";"7.9900";"2.9900"
"A11397";"1";"N";"A11397";"1914";"7.9900";"2.9900"
"A11398";"1";"N";"A11398";"1915";"7.9900";"2.9900"
"A11399";"1";"N";"A11399";"1916";"7.9900";"2.9900"
"A11400";"1";"N";"A11400";"1917";"7.9900";"2.9900"
"A11401";"1";"N";"A11401";"1918";"7.9900";"2.9900"
"A11402";"1";"N";"A11402";"1919";"7.9900";"2.9900"
"A11402";"1";"N";"A11402";"1920";"7.9900";"2.9900"
"A11403";"1";"N";"A11403";"1921";"4.9900";"2.9900"
"A11404";"1";"N";"A11404";"1922";"7.9900";"2.9900"
"A11404";"1";"N";"A11404";"1923";"7.9900";"2.9900"
"A11405";"1";"N";"A11405";"1924";"4.9900";"2.9900"
"A11405";"1";"N";"A11405";"1925";"4.9900";"2.9900"
"A11406";"1";"N";"A11406";"1926";"7.9900";"2.9900"
"A11407";"1";"N";"A11407";"1927";"7.9900";"2.9900"
"A11407";"1";"N";"A11407";"1928";"7.9900";"2.9900"
"A11408";"1";"N";"A11408";"1929";"4.9900";"2.9900"
"A11409";"1";"N";"A11409";"1930";"7.9900";"2.9900"
"A11410";"1";"N";"A11410";"1931";"7.9900";"2.9900"
"A11411";"1";"N";"A11411";"1932";"7.9900";"2.9900"
"A11412";"1";"N";"A11412";"1933";"7.9900";"2.9900"
"A11413";"1";"N";"A11413";"1934";"7.9900";"2.9900"
"A11414";"1";"N";"A11414";"1935";"7.9900";"2.9900"
"A11415";"1";"N";"A11415";"1936";"7.9900";"2.9900"
"A11416";"1";"N";"A11416";"1937";"7.9900";"2.9900"
"A11417";"1";"N";"A11417";"1938";"7.9900";"2.9900"
"A11417";"1";"N";"A11417";"1939";"7.9900";"2.9900"
"A11419";"1";"N";"A11419";"1940";"7.9900";"2.9900"
"A11420";"1";"N";"A11420";"1941";"7.9900";"2.9900"
"A11421";"1";"N";"A11421";"1942";"7.9900";"2.9900"
"A11422";"1";"N";"A11422";"1943";"7.9900";"2.9900"
"A11422";"1";"N";"A11422";"1944";"7.9900";"2.9900"
"A11423";"1";"N";"A11423";"1945";"7.9900";"2.9900"
"A11423";"1";"N";"A11423";"1946";"7.9900";"2.9900"
"A11424";"1";"N";"A11424";"1947";"7.9900";"2.9900"
"A11425";"1";"N";"A11425";"1948";"7.9900";"2.9900"
"A11426";"1";"N";"A11426";"1949";"7.9900";"2.9900"
"A11427";"1";"N";"A11427";"1950";"7.9900";"2.9900"
"A11427";"1";"N";"A11427";"1951";"7.9900";"2.9900"
"A11428";"1";"N";"A11428";"1952";"7.9900";"2.9900"
"A11429";"1";"N";"A11429";"1953";"7.9900";"2.9900"
"A11430";"1";"N";"A11430";"1954";"7.9900";"2.9900"
"A11431";"1";"N";"A11431";"1955";"7.9900";"2.9900"
"A11431";"1";"N";"A11431";"1956";"7.9900";"2.9900"
"A11433";"1";"N";"A11433";"1957";"4.9900";"2.9900"
"A11434";"1";"N";"A11434";"1958";"7.9900";"2.9900"
"A11434";"1";"N";"A11434";"1959";"7.9900";"2.9900"
"A11435";"1";"N";"A11435";"1960";"7.9900";"2.9900"
"A11436";"1";"N";"A11436";"1961";"4.9900";"2.9900"
"A11437";"1";"N";"A11437";"1962";"4.9900";"2.9900"
"A11438";"1";"N";"A11438";"1963";"4.9900";"2.9900"
"A11439";"1";"N";"A11439";"1964";"4.9900";"2.9900"
"A11440";"1";"N";"A11440";"1965";"4.9900";"2.9900"
"A11441";"1";"N";"A11441";"1966";"7.9900";"2.9900"
"A11442";"1";"N";"A11442";"1967";"7.9900";"2.9900"
"A11443";"1";"N";"A11443";"1968";"7.9900";"2.9900"
"A11444";"1";"N";"A11444";"1969";"7.9900";"2.9900"
"A11445";"1";"N";"A11445";"1970";"7.9900";"2.9900"
"A11446";"1";"N";"A11446";"1971";"7.9900";"2.9900"
"A11447";"1";"N";"A11447";"1972";"7.9900";"2.9900"
"A11448";"1";"N";"A11448";"1973";"7.9900";"2.9900"
"A11449";"1";"N";"A11449";"1974";"7.9900";"2.9900"
"A11450";"1";"N";"A11450";"1975";"7.9900";"2.9900"
"A11451";"1";"N";"A11451";"1976";"4.9900";"2.9900"
"A11452";"1";"N";"A11452";"1977";"4.9900";"2.9900"
"A11453";"1";"N";"A11453";"1978";"4.9900";"2.9900"
"A11454";"1";"N";"A11454";"1979";"4.9900";"2.9900"
"A11455";"1";"N";"A11455";"1980";"4.9900";"2.9900"
"A11456";"1";"N";"A11456";"1981";"7.9900";"2.9900"
"A11457";"1";"N";"A11457";"1982";"4.9900";"2.9900"
"A11458";"1";"N";"A11458";"1983";"4.9900";"2.9900"
"A11459";"1";"N";"A11459";"1984";"7.9900";"2.9900"
"A11460";"1";"N";"A11460";"1985";"4.9900";"2.9900"
"A11461";"1";"N";"A11461";"1986";"7.9900";"2.9900"
"A11462";"1";"N";"A11462";"1987";"7.9900";"2.9900"
"A11462";"1";"N";"A11462";"1988";"7.9900";"2.9900"
"A11463";"1";"N";"A11463";"79";"5.9900";"2.9900"
"A11464";"1";"N";"A11464";"80";"5.9900";"2.9900"
"A11465";"1";"N";"A11465";"81";"7.9900";"2.9900"
"A11465";"1";"N";"A11465";"82";"7.9900";"2.9900"
"A11466";"1";"N";"A11466";"83";"5.9900";"2.9900"
"A11467";"1";"N";"A11467";"84";"5.9900";"2.9900"
"A11467";"1";"N";"A11467";"85";"5.9900";"2.9900"
"A11469";"1";"N";"A11469";"86";"5.9900";"2.9900"
"A11470";"1";"N";"A11470";"87";"5.9900";"2.9900"
"A11471";"1";"N";"A11471";"88";"5.9900";"2.9900"
"A11472";"1";"N";"A11472";"89";"5.9900";"2.9900"
"A11473";"1";"N";"A11473";"90";"5.9900";"2.9900"
"A11474";"1";"N";"A11474";"91";"5.9900";"2.9900"
"A11475";"1";"N";"A11475";"92";"5.9900";"2.9900"
"A11476";"1";"N";"A11476";"93";"7.9900";"2.9900"
"A11476";"1";"N";"A11476";"94";"7.9900";"2.9900"
"A11476";"1";"N";"A11476";"95";"7.9900";"2.9900"
"A11476";"1";"N";"A11476";"96";"7.9900";"2.9900"
"A11477";"1";"N";"A11477";"97";"7.9900";"2.9900"
"A11478";"1";"N";"A11478";"98";"7.9900";"2.9900"
"A11479";"1";"N";"A11479";"99";"5.9900";"2.9900"
"A11479";"1";"N";"A11479";"100";"5.9900";"2.9900"
"A11480";"1";"N";"A11480";"101";"5.9900";"2.9900"
"A11480";"1";"N";"A11480";"102";"5.9900";"2.9900"
"A11481";"1";"N";"A11481";"103";"5.9900";"2.9900"
"A11481";"1";"N";"A11481";"104";"5.9900";"2.9900"
"A11482";"1";"N";"A11482";"105";"5.9900";"2.9900"
"A11482";"1";"N";"A11482";"106";"5.9900";"2.9900"
"A11484";"1";"N";"A11484";"107";"5.9900";"2.9900"
"A11485";"1";"N";"A11485";"108";"5.9900";"2.9900"
"A11485";"1";"N";"A11485";"109";"5.9900";"2.9900"
"A11486";"1";"N";"A11486";"110";"5.9900";"2.9900"
"A11487";"1";"N";"A11487";"111";"5.9900";"2.9900"
"A11488";"1";"N";"A11488";"112";"5.9900";"2.9900"
"A11489";"1";"N";"A11489";"113";"5.9900";"2.9900"
"A11489";"1";"N";"A11489";"114";"5.9900";"2.9900"
"A11490";"1";"N";"A11490";"115";"4.9900";"2.9900"
"A11491";"1";"N";"A11491";"116";"7.9900";"2.9900"
"A11492";"1";"N";"A11492";"1";"7.9900";"2.9900"
"A11493";"1";"N";"A11493";"2";"4.9900";"2.9900"
"A11493";"1";"N";"A11493";"3";"4.9900";"2.9900"
"A11493";"1";"N";"A11493";"4";"4.9900";"2.9900"
"A11494";"1";"N";"A11494";"5";"5.9900";"2.9900"
"A11495";"1";"N";"A11495";"6";"7.9900";"2.9900"
"A11495";"1";"N";"A11495";"7";"7.9900";"2.9900"
"A11495";"1";"N";"A11495";"8";"7.9900";"2.9900"
"A11496";"1";"N";"A11496";"9";"4.9900";"2.9900"
"A11497";"1";"N";"A11497";"10";"5.9900";"2.9900"
"A11498";"1";"N";"A11498";"11";"4.9900";"2.9900"
"A11499";"1";"N";"A11499";"12";"5.9900";"2.9900"
"A11500";"1";"N";"A11500";"13";"5.9900";"2.9900"
"A11501";"1";"N";"A11501";"14";"5.9900";"2.9900"
"A11501";"1";"N";"A11501";"15";"5.9900";"2.9900"
"A11502";"1";"N";"A11502";"16";"5.9900";"2.9900"
"A11503";"1";"N";"A11503";"17";"5.9900";"2.9900"
"A11504";"1";"N";"A11504";"18";"5.9900";"2.9900"
"A11505";"1";"N";"A11505";"19";"5.9900";"2.9900"
"A11505";"1";"N";"A11505";"20";"5.9900";"2.9900"
"A11506";"1";"N";"A11506";"21";"5.9900";"2.9900"
"A11507";"1";"N";"A11507";"22";"5.9900";"2.9900"
"A11508";"1";"N";"A11508";"23";"5.9900";"2.9900"
"A11508";"1";"N";"A11508";"24";"5.9900";"2.9900"
"A11509";"1";"N";"A11509";"25";"7.9900";"2.9900"
"A11509";"1";"N";"A11509";"26";"7.9900";"2.9900"
"A11510";"1";"N";"A11510";"27";"5.9900";"2.9900"
"A11511";"1";"N";"A11511";"28";"5.9900";"2.9900"
"A11512";"1";"N";"A11512";"29";"5.9900";"2.9900"
"A11513";"1";"N";"A11513";"30";"7.9900";"2.9900"
"A11513";"1";"N";"A11513";"31";"7.9900";"2.9900"
"A11514";"1";"N";"A11514";"32";"5.9900";"2.9900"
"A11515";"1";"N";"A11515";"33";"7.9900";"2.9900"
"A11516";"1";"N";"A11516";"34";"5.9900";"2.9900"
"A11517";"1";"N";"A11517";"35";"5.9900";"2.9900"
"A11518";"1";"N";"A11518";"36";"5.9900";"2.9900"
"A11519";"1";"N";"A11519";"37";"5.9900";"2.9900"
"A11520";"1";"N";"A11520";"38";"5.9900";"2.9900"
"A11521";"1";"N";"A11521";"39";"5.9900";"2.9900"
"A11522";"1";"N";"A11522";"40";"5.9900";"2.9900"
"A11523";"1";"N";"A11523";"41";"5.9900";"2.9900"
"A11523";"1";"N";"A11523";"42";"5.9900";"2.9900"
"A11524";"1";"N";"A11524";"43";"5.9900";"2.9900"
"A11525";"1";"N";"A11525";"44";"7.9900";"2.9900"
"A11526";"1";"N";"A11526";"45";"5.9900";"2.9900"
"A11526";"1";"N";"A11526";"46";"5.9900";"2.9900"
"A11527";"1";"N";"A11527";"47";"5.9900";"2.9900"
"A11528";"1";"N";"A11528";"48";"4.9900";"2.9900"
"A11528";"1";"N";"A11528";"49";"4.9900";"2.9900"
"A11528";"1";"N";"A11528";"50";"4.9900";"2.9900"
"A11529";"1";"N";"A11529";"51";"4.9900";"2.9900"
"A11529";"1";"N";"A11529";"52";"4.9900";"2.9900"
"A11530";"1";"N";"A11530";"53";"7.9900";"2.9900"
"A11530";"1";"N";"A11530";"54";"7.9900";"2.9900"
"A11531";"1";"N";"A11531";"55";"5.9900";"2.9900"
"A11532";"1";"N";"A11532";"56";"5.9900";"2.9900"
"A11533";"1";"N";"A11533";"57";"5.9900";"2.9900"
"A11534";"1";"N";"A11534";"58";"5.9900";"2.9900"
"A11534";"1";"N";"A11534";"59";"5.9900";"2.9900"
"A11535";"1";"N";"A11535";"60";"5.9900";"2.9900"
"A11535";"1";"N";"A11535";"61";"5.9900";"2.9900"
"A11536";"1";"N";"A11536";"62";"5.9900";"2.9900"
"A11537";"1";"N";"A11537";"63";"5.9900";"2.9900"
"A11538";"1";"N";"A11538";"64";"7.9900";"2.9900"
"A11539";"1";"N";"A11539";"65";"5.9900";"2.9900"
"A11539";"1";"N";"A11539";"66";"5.9900";"2.9900"
"A11540";"1";"N";"A11540";"67";"5.9900";"2.9900"
"A11540";"1";"N";"A11540";"68";"5.9900";"2.9900"
"A11541";"1";"N";"A11541";"69";"5.9900";"2.9900"
"A11541";"1";"N";"A11541";"70";"5.9900";"2.9900"
"A11542";"1";"N";"A11542";"71";"5.9900";"2.9900"
"A11543";"1";"N";"A11543";"72";"7.9900";"2.9900"
"A11544";"1";"N";"A11544";"73";"5.9900";"2.9900"
"A11545";"1";"N";"A11545";"74";"5.9900";"2.9900"
"A11546";"1";"N";"A11546";"75";"7.9900";"2.9900"
"A11547";"1";"N";"A11547";"76";"5.9900";"2.9900"
"A11548";"1";"N";"A11548";"77";"5.9900";"2.9900"
"A11549";"1";"N";"A11549";"78";"5.9900";"2.9900"
"A11550";"1";"N";"A11550";"79";"5.9900";"2.9900"
"A11551";"1";"N";"A11551";"80";"5.9900";"2.9900"
"A11552";"1";"N";"A11552";"81";"7.9900";"2.9900"
"A11552";"1";"N";"A11552";"82";"7.9900";"2.9900"
"A11553";"1";"N";"A11553";"83";"5.9900";"2.9900"
"A11554";"1";"N";"A11554";"84";"5.9900";"2.9900"
"A11554";"1";"N";"A11554";"85";"5.9900";"2.9900"
"A11556";"1";"N";"A11556";"86";"5.9900";"2.9900"
"A11557";"1";"N";"A11557";"87";"5.9900";"2.9900"
"A11558";"1";"N";"A11558";"88";"5.9900";"2.9900"
"A11559";"1";"N";"A11559";"89";"5.9900";"2.9900"
"A11560";"1";"N";"A11560";"90";"5.9900";"2.9900"
"A11561";"1";"N";"A11561";"91";"5.9900";"2.9900"
"A11562";"1";"N";"A11562";"92";"5.9900";"2.9900"
"A11563";"1";"N";"A11563";"93";"7.9900";"2.9900"
"A11563";"1";"N";"A11563";"94";"7.9900";"2.9900"
"A11563";"1";"N";"A11563";"95";"7.9900";"2.9900"
"A11563";"1";"N";"A11563";"96";"7.9900";"2.9900"
"A11564";"1";"N";"A11564";"97";"7.9900";"2.9900"
"A11565";"1";"N";"A11565";"98";"7.9900";"2.9900"
"A11566";"1";"N";"A11566";"99";"5.9900";"2.9900"
"A11566";"1";"N";"A11566";"100";"5.9900";"2.9900"
"A11567";"1";"N";"A11567";"101";"5.9900";"2.9900"
"A11567";"1";"N";"A11567";"102";"5.9900";"2.9900"
"A11568";"1";"N";"A11568";"103";"5.9900";"2.9900"
"A11568";"1";"N";"A11568";"104";"5.9900";"2.9900"
"A11569";"1";"N";"A11569";"105";"5.9900";"2.9900"
"A11569";"1";"N";"A11569";"106";"5.9900";"2.9900"
"A11571";"1";"N";"A11571";"107";"5.9900";"2.9900"
"A11572";"1";"N";"A11572";"108";"5.9900";"2.9900"
"A11572";"1";"N";"A11572";"109";"5.9900";"2.9900"
"A11573";"1";"N";"A11573";"110";"5.9900";"2.9900"
"A11574";"1";"N";"A11574";"111";"5.9900";"2.9900"
"A11575";"1";"N";"A11575";"112";"5.9900";"2.9900"
"A11576";"1";"N";"A11576";"113";"5.9900";"2.9900"
"A11576";"1";"N";"A11576";"114";"5.9900";"2.9900"
"A11577";"1";"N";"A11577";"115";"4.9900";"2.9900"
"A11578";"1";"N";"A11578";"116";"7.9900";"2.9900"
"A11579";"1";"N";"A11579";"117";"5.9900";"2.9900"
"A11580";"1";"N";"A11580";"118";"7.9900";"2.9900"
"A11581";"1";"N";"A11581";"119";"5.9900";"2.9900"
"A11581";"1";"N";"A11581";"120";"5.9900";"2.9900"
"A11582";"1";"N";"A11582";"121";"5.9900";"2.9900"
"A11582";"1";"N";"A11582";"122";"5.9900";"2.9900"
"A11583";"1";"N";"A11583";"123";"5.9900";"2.9900"
"A11584";"1";"N";"A11584";"124";"7.9900";"2.9900"
"A11584";"1";"N";"A11584";"125";"7.9900";"2.9900"
"A11584";"1";"N";"A11584";"126";"7.9900";"2.9900"
"A11584";"1";"N";"A11584";"127";"7.9900";"2.9900"
"A11584";"1";"N";"A11584";"128";"7.9900";"2.9900"
"A11585";"1";"N";"A11585";"129";"4.9900";"2.9900"
"A11585";"1";"N";"A11585";"130";"4.9900";"2.9900"
"A11585";"1";"N";"A11585";"131";"4.9900";"2.9900"
"A11587";"1";"N";"A11587";"132";"7.9900";"2.9900"
"A11588";"1";"N";"A11588";"133";"4.9900";"2.9900"
"A11589";"1";"N";"A11589";"134";"7.9900";"2.9900"
"A11590";"1";"N";"A11590";"135";"5.9900";"2.9900"
"A11590";"1";"N";"A11590";"136";"5.9900";"2.9900"
"A11591";"1";"N";"A11591";"137";"5.9900";"2.9900"
"A11591";"1";"N";"A11591";"138";"5.9900";"2.9900"
"A11592";"1";"N";"A11592";"139";"5.9900";"2.9900"
"A11593";"1";"N";"A11593";"140";"7.9900";"2.9900"
"A11594";"1";"N";"A11594";"141";"5.9900";"2.9900"
"A11595";"1";"N";"A11595";"142";"5.9900";"2.9900"
"A11596";"1";"N";"A11596";"143";"5.9900";"2.9900"
"A11597";"1";"N";"A11597";"144";"5.9900";"2.9900"
"A11598";"1";"N";"A11598";"145";"5.9900";"2.9900"
"A11599";"1";"N";"A11599";"146";"5.9900";"2.9900"
"A11599";"1";"N";"A11599";"147";"5.9900";"2.9900"
"A11600";"1";"N";"A11600";"148";"5.9900";"2.9900"
"A11601";"1";"N";"A11601";"149";"7.9900";"2.9900"
"A11601";"1";"N";"A11601";"150";"7.9900";"2.9900"
"A11603";"1";"N";"A11603";"151";"5.9900";"2.9900"
"A11604";"1";"N";"A11604";"152";"7.9900";"2.9900"
"A11605";"1";"N";"A11605";"153";"7.9900";"2.9900"
"A11606";"1";"N";"A11606";"154";"5.9900";"2.9900"
"A11606";"1";"N";"A11606";"155";"5.9900";"2.9900"
"A11607";"1";"N";"A11607";"156";"5.9900";"2.9900"
"A11608";"1";"N";"A11608";"157";"5.9900";"2.9900"
"A11608";"1";"N";"A11608";"158";"5.9900";"2.9900"
"A11609";"1";"N";"A11609";"159";"5.9900";"2.9900"
"A11610";"1";"N";"A11610";"160";"5.9900";"2.9900"
"A11611";"1";"N";"A11611";"161";"5.9900";"2.9900"
"A11611";"1";"N";"A11611";"162";"5.9900";"2.9900"
"A11612";"1";"N";"A11612";"163";"5.9900";"2.9900"
"A11612";"1";"N";"A11612";"164";"5.9900";"2.9900"
"A11613";"1";"N";"A11613";"165";"5.9900";"2.9900"
"A11613";"1";"N";"A11613";"166";"5.9900";"2.9900"
"A11614";"1";"N";"A11614";"167";"7.9900";"2.9900"
"A11614";"1";"N";"A11614";"168";"7.9900";"2.9900"
"A11614";"1";"N";"A11614";"169";"7.9900";"2.9900"
"A11615";"1";"N";"A11615";"170";"5.9900";"2.9900"
"A11616";"1";"N";"A11616";"171";"5.9900";"2.9900"
"A11616";"1";"N";"A11616";"172";"5.9900";"2.9900"
"A11617";"1";"N";"A11617";"173";"5.9900";"2.9900"
"A11617";"1";"N";"A11617";"174";"5.9900";"2.9900"
"A11618";"1";"N";"A11618";"175";"4.9900";"2.9900"
"A11618";"1";"N";"A11618";"176";"4.9900";"2.9900"
"A11619";"1";"N";"A11619";"177";"5.9900";"2.9900"
"A11620";"1";"N";"A11620";"178";"5.9900";"2.9900"
"A11621";"1";"N";"A11621";"179";"7.9900";"2.9900"
"A11621";"1";"N";"A11621";"180";"7.9900";"2.9900"
"A11622";"1";"N";"A11622";"181";"7.9900";"2.9900"
"A11622";"1";"N";"A11622";"182";"7.9900";"2.9900"
"A11623";"1";"N";"A11623";"183";"7.9900";"2.9900"
"A11623";"1";"N";"A11623";"184";"7.9900";"2.9900"
"A11624";"1";"N";"A11624";"185";"7.9900";"2.9900"
"A11624";"1";"N";"A11624";"186";"7.9900";"2.9900"
"A11625";"1";"N";"A11625";"187";"5.9900";"2.9900"
"A11626";"1";"N";"A11626";"188";"5.9900";"2.9900"
"A11627";"1";"N";"A11627";"189";"5.9900";"2.9900"
"A11627";"1";"N";"A11627";"190";"5.9900";"2.9900"
"A11628";"1";"N";"A11628";"191";"4.9900";"2.9900"
"A11628";"1";"N";"A11628";"192";"4.9900";"2.9900"
"A11628";"1";"N";"A11628";"193";"4.9900";"2.9900"
"A11629";"1";"N";"A11629";"194";"5.9900";"2.9900"
"A11629";"1";"N";"A11629";"195";"5.9900";"2.9900"
"A11630";"1";"N";"A11630";"196";"7.9900";"2.9900"
"A11630";"1";"N";"A11630";"197";"7.9900";"2.9900"
"A11630";"1";"N";"A11630";"198";"7.9900";"2.9900"
"A11630";"1";"N";"A11630";"199";"7.9900";"2.9900"
"A11630";"1";"N";"A11630";"200";"7.9900";"2.9900"
"A11631";"1";"N";"A11631";"201";"5.9900";"2.9900"
"A11632";"1";"N";"A11632";"202";"5.9900";"2.9900"
"A11633";"1";"N";"A11633";"203";"5.9900";"2.9900"
"A11633";"1";"N";"A11633";"204";"5.9900";"2.9900"
"A11634";"1";"N";"A11634";"205";"7.9900";"2.9900"
"A11635";"1";"N";"A11635";"206";"7.9900";"2.9900"
"A11636";"1";"N";"A11636";"207";"5.9900";"2.9900"
"A11636";"1";"N";"A11636";"208";"5.9900";"2.9900"
"A11637";"1";"N";"A11637";"209";"5.9900";"2.9900"
"A11638";"1";"N";"A11638";"210";"5.9900";"2.9900"
"A11639";"1";"N";"A11639";"211";"5.9900";"2.9900"
"A11639";"1";"N";"A11639";"212";"5.9900";"2.9900"
"A11640";"1";"N";"A11640";"213";"7.9900";"2.9900"
"A11641";"1";"N";"A11641";"214";"5.9900";"2.9900"
"A11642";"1";"N";"A11642";"215";"7.9900";"2.9900"
"A11642";"1";"N";"A11642";"216";"7.9900";"2.9900"
"A11643";"1";"N";"A11643";"217";"5.9900";"2.9900"
"A11644";"1";"N";"A11644";"218";"5.9900";"2.9900"
"A11645";"1";"N";"A11645";"219";"7.9900";"2.9900"
"A11646";"1";"N";"A11646";"220";"7.9900";"2.9900"
"A11646";"1";"N";"A11646";"221";"7.9900";"2.9900"
"A11647";"1";"N";"A11647";"222";"5.9900";"2.9900"
"A11648";"1";"N";"A11648";"223";"5.9900";"2.9900"
"A11648";"1";"N";"A11648";"224";"5.9900";"2.9900"
"A11649";"1";"N";"A11649";"225";"5.9900";"2.9900"
"A11650";"1";"N";"A11650";"226";"5.9900";"2.9900"
"A11651";"1";"N";"A11651";"227";"5.9900";"2.9900"
"A11652";"1";"N";"A11652";"228";"5.9900";"2.9900"
"A11653";"1";"N";"A11653";"229";"5.9900";"2.9900"
"A11654";"1";"N";"A11654";"230";"5.9900";"2.9900"
"A11655";"1";"N";"A11655";"231";"5.9900";"2.9900"
"A11656";"1";"N";"A11656";"232";"7.9900";"2.9900"
"A11657";"1";"N";"A11657";"233";"5.9900";"2.9900"
"A11658";"1";"N";"A11658";"234";"7.9900";"2.9900"
"A11659";"1";"N";"A11659";"235";"5.9900";"2.9900"
"A11660";"1";"N";"A11660";"236";"5.9900";"2.9900"
"A11661";"1";"N";"A11661";"237";"5.9900";"2.9900"
"A11662";"1";"N";"A11662";"238";"7.9900";"2.9900"
"A11662";"1";"N";"A11662";"239";"7.9900";"2.9900"
"A11663";"1";"N";"A11663";"240";"7.9900";"2.9900"
"A11663";"1";"N";"A11663";"241";"7.9900";"2.9900"
"A11665";"1";"N";"A11665";"242";"7.9900";"2.9900"
"A11665";"1";"N";"A11665";"243";"7.9900";"2.9900"
"A11666";"1";"N";"A11666";"244";"5.9900";"2.9900"
"A11666";"1";"N";"A11666";"245";"5.9900";"2.9900"
"A11667";"1";"N";"A11667";"246";"5.9900";"2.9900"
"A11668";"1";"N";"A11668";"247";"5.9900";"2.9900"
"A11669";"1";"N";"A11669";"248";"5.9900";"2.9900"
"A11670";"1";"N";"A11670";"249";"5.9900";"2.9900"
"A11670";"1";"N";"A11670";"250";"5.9900";"2.9900"
"A11671";"1";"N";"A11671";"251";"5.9900";"2.9900"
"A11671";"1";"N";"A11671";"252";"5.9900";"2.9900"
"A11672";"1";"N";"A11672";"253";"5.9900";"2.9900"
"A11673";"1";"N";"A11673";"254";"4.9900";"2.9900"
"A11674";"1";"N";"A11674";"255";"5.9900";"2.9900"
"A11674";"1";"N";"A11674";"256";"5.9900";"2.9900"
"A11675";"1";"N";"A11675";"257";"5.9900";"2.9900"
"A11676";"1";"N";"A11676";"258";"5.9900";"2.9900"
"A11677";"1";"N";"A11677";"259";"5.9900";"2.9900"
"A11678";"1";"N";"A11678";"260";"5.9900";"2.9900"
"A11679";"1";"N";"A11679";"261";"7.9900";"2.9900"
"A11679";"1";"N";"A11679";"262";"7.9900";"2.9900"
"A11681";"1";"N";"A11681";"263";"7.9900";"2.9900"
"A11682";"1";"N";"A11682";"264";"5.9900";"2.9900"
"A11682";"1";"N";"A11682";"265";"5.9900";"2.9900"
"A11683";"1";"N";"A11683";"266";"5.9900";"2.9900"
"A11684";"1";"N";"A11684";"267";"5.9900";"2.9900"
"A11685";"1";"N";"A11685";"268";"5.9900";"2.9900"
"A11686";"1";"N";"A11686";"269";"5.9900";"2.9900"
"A11686";"1";"N";"A11686";"270";"5.9900";"2.9900"
"A11687";"1";"N";"A11687";"271";"5.9900";"2.9900"
"A11688";"1";"N";"A11688";"272";"4.9900";"2.9900"
"A11689";"1";"N";"A11689";"273";"5.9900";"2.9900"
"A11689";"1";"N";"A11689";"274";"5.9900";"2.9900"
"A11690";"1";"N";"A11690";"275";"7.9900";"2.9900"
"A11690";"1";"N";"A11690";"276";"7.9900";"2.9900"
"A11691";"1";"N";"A11691";"277";"4.9900";"2.9900"
"A11691";"1";"N";"A11691";"278";"4.9900";"2.9900"
"A11691";"1";"N";"A11691";"279";"4.9900";"2.9900"
